lemma,definition,len_tokens,mean_log_freq,median_log_freq,miss_rate
lat,a broad flat muscle on either side of the back,5,-4.051840556410523,-4.435205640106857,0.0
akin,similar in quality or character,3,-4.5397366320266705,-4.614634132709683,0.0
toner,a solution containing chemicals that can change the color of a photographic print,7,-4.646000993009403,-4.601461650065856,0.0
dupe,fool or hoax,2,-4.8056479868469735,-4.8056479868469735,0.0
creeped,move slowly; in the case of people or animals with the body near the ground,7,-3.679780575653318,-3.567574904535582,0.0
yukon,a North American river that flows westward from the Yukon Territory through central Alaska to the Bering Sea,11,-4.92878588024814,-4.7082054422207325,0.0
annoyance,the psychological state of being irritated or annoyed,4,-5.085316324785143,-5.276352591262146,0.0
consolidate,unite into one,1,-5.307798531713123,-5.307798531713123,0.0
pollack,United States filmmaker (born in 1934),4,-4.459745380679386,-4.208559203556808,0.0
nome,a town in western Alaska on the southern coast of the Seward Peninsula; an important center of an Alaskan gold rush at the beginning of the 20th century,14,-4.732667196477059,-4.52728937603578,0.0
vaseline,a trademarked brand of petroleum jelly,4,-5.402414236311191,-5.538928981659964,0.0
origami,"the Japanese art of folding paper into shapes representing objects (e.g., flowers or birds)",9,-4.377590231380525,-4.435615067772801,0.0
argo,formerly a large constellation in the southern hemisphere between Canis Major and the Southern Cross; now divided into Carina and Pyxis and Puppis and Vela,14,-5.067567459577831,-5.009681260064616,0.2857142857142857
directional,relating to or indicating directions in space,4,-4.7242695677035815,-4.7523960608151645,0.0
ventricle,one of four connected cavities in the brain; is continuous with the central canal of the spinal cord and contains cerebrospinal fluid,11,-4.992738463014199,-5.092292555352432,0.09090909090909094
unsupervised,not supervised or under constant observation,3,-5.2459151098564485,-5.05680326167004,0.0
jumble,a confused multitude of things,3,-4.457876559194317,-4.532924880361838,0.0
molding,the act of creating something by casting it in a mold,5,-4.3841549995130595,-4.425447423034869,0.0
christen,administer baptism to,2,-5.768455865064713,-5.768455865064713,0.0
amazement,the feeling that accompanies something extremely surprising,5,-3.9154691922332736,-3.8753986827325893,0.19999999999999996
bestest,(superlative of `good') having the most positive qualities,4,-3.8763724096332672,-4.5205152905054655,0.25
swerved,turn sharply; change direction abruptly,5,-4.484835856678228,-4.426174726582724,0.0
slowest,not moving quickly; taking a comparatively long time,6,-3.1873404545772455,-3.1557252842055714,0.16666666666666663
retaining,hold back within,2,-3.0297346660109445,-3.0297346660109445,0.0
squabbling,argue over petty things,3,-4.156000979507062,-4.733312645443932,0.0
converging,the act of converging (coming closer),4,-4.17169831623567,-4.097266319071204,0.0
v.p.,an executive officer ranking immediately below a president; may serve in the president's place under certain circumstances,10,-4.1599058613057,-4.1498493190135095,0.0
nicker,the characteristic sounds made by a horse,4,-3.9284316610674517,-3.7194708002362407,0.0
parasitic,relating to or caused by parasites,3,-4.87005941313147,-5.234891824661883,0.0
guardianship,attention and management implying responsibility for safety,5,-4.6856349629417,-4.407557065517606,0.0
playhouse,plaything consisting of a small model of a house that children can play inside of,8,-4.287286271379461,-3.7200574104875197,0.0
characterize,describe or portray the character or the qualities or peculiarities of,5,-4.96479891871881,-4.685728343722031,0.19999999999999996
aiken,United States writer (1889-1973),3,-4.215418803885021,-4.323541482777782,0.0
southerner,an American who lives in the South,3,-3.6765737504477194,-3.9124974427819286,0.0
inconspicuous,not prominent or readily noticeable,3,-5.895388363699934,-5.987824233462786,0.0
traverse,travel across or pass over,2,-4.287611808428143,-4.287611808428143,0.5
knapsack,a bag carried by a strap on your back or shoulder,5,-4.054501878057488,-4.1030027099023,0.0
endures,put up with something or somebody unpleasant,4,-3.673659624314495,-3.3447470306107316,0.0
impunity,exemption from punishment or loss,3,-4.562315737068342,-4.562315737068342,0.33333333333333337
gulag,a Russian prison camp for political prisoners,5,-4.273192589931825,-4.238517760343317,0.0
vas,a tube in which a body fluid circulates,4,-4.429004855120098,-4.748372599092286,0.25
unknowingly,without knowledge or intention,2,-4.584041633101522,-4.584041633101522,0.0
lind,Swedish soprano who toured the United States under the management of P. T. Barnum (1820-1887),7,-4.733056237725271,-4.686490360018205,0.1428571428571429
steeple,a tall tower that forms the superstructure of a building (usually a church or temple) and that tapers to a point at the top,11,-4.179686916297908,-4.212411506086151,0.18181818181818177
rotor,the rotating armature of a motor or generator,4,-5.169552755731995,-5.023968883080869,0.25
wylie,United States poet (1885-1928),3,-4.343481699633068,-4.323541482777782,0.0
hounded,pursue or chase relentlessly,3,-5.2459261438450495,-5.1087129386249135,0.0
splutter,the noise of something spattering or sputtering explosively,5,-4.733179057144592,-5.0895995327104195,0.19999999999999996
overzealous,marked by excessive enthusiasm for and intense devotion to a cause or idea,7,-4.630009915783096,-4.868183703745492,0.0
lansing,capital of the state of Michigan; located in southern Michigan on the Grand River,8,-4.665990608234833,-4.7960541079400585,0.0
khaki,of a yellowish brown color,3,-4.326225306169988,-4.326225306169988,0.33333333333333337
gooder,having desirable or positive qualities especially those suitable for a thing specified,7,-4.724083235211372,-4.614634132709683,0.0
bruges,a city in northwestern Belgium that is connected by canal to the North Sea; in the 13th century it was a leading member of the Hanseatic League; the old city (known as the City of Bridges) is a popular tourist attraction,20,-4.3311765542993745,-4.2432628315028,0.050000000000000044
spatula,a turner with a narrow flexible blade,4,-5.020670466615128,-4.944582086875546,0.0
vaporize,kill with or as if with a burst of gunfire or electric current or as if by shooting,6,-4.445973875101302,-4.720834556583241,0.0
laguna,a body of water cut off from a larger body by a reef of sand or coral,8,-4.228869469809194,-3.9700776335591588,0.0
memorandum,a written proposal or reminder,3,-4.690899351759872,-4.877121948168365,0.0
alerting,a state of readiness to respond,3,-4.841171912170181,-4.805630609710784,0.0
texan,a native or resident of Texas,3,-4.781405587444079,-4.7966619138511675,0.0
straightening,straighten up or out; make straight,3,-3.9457721074352725,-3.907645779170618,0.0
underlined,give extra weight to (a communication),4,-4.056073465677281,-4.325822379729696,0.0
justifiable,capable of being justified,2,-4.901604895284363,-4.901604895284363,0.0
forsaking,the act of forsaking,2,-4.920236384857483,-4.920236384857483,0.0
sifting,the act of separating grain from chaff,4,-4.536332606564926,-4.599761231993911,0.25
varys,"become different in some particular way, without permanently losing one's or its former characteristics or essence",9,-4.352538525733012,-4.527620364946415,0.0
pomegranate,shrub or small tree native to southwestern Asia having large red many-seeded fruit,10,-4.355633289163733,-4.317326232567054,0.30000000000000004
synergy,the working together of two things (muscles or drugs for example) to produce an effect greater than the sum of their individual effects,12,-4.0418851360701415,-4.364089480146864,0.0
wisp,a small tuft or lock,3,-3.987027473175762,-3.987027473175762,0.33333333333333337
invoked,"summon into action or bring into existence, often as if by magic",6,-4.336022915415177,-4.174767392783595,0.0
applesauce,puree of stewed apples usually sweetened and spiced,6,-5.011514016445071,-4.87163495434535,0.33333333333333337
locus,the scene of any event or action (especially the place of a meeting),6,-3.9438932915646063,-4.088707666005998,0.0
nativity,the event of being born,2,-4.147020631633206,-4.147020631633206,0.0
corsica,an island in the Mediterranean; with adjacent islets it constitutes a region of France,7,-5.149540316574263,-5.24745959304303,0.1428571428571429
beckons,signal with the hands or nod,3,-4.305545650623739,-4.276889208961083,0.0
miri,little known Kamarupan languages,4,-3.679869135704959,-3.874024918584796,0.25
debit,an accounting entry acknowledging sums that are owing,5,-4.890824988357286,-4.945806159261466,0.0
printout,the output of a computer in printed form,4,-4.580149700296214,-4.306616008611041,0.0
adoration,a feeling of profound love and admiration,4,-4.258443496404846,-4.247297397273566,0.0
retires,go into retirement; stop performing one's work or withdraw from one's position,6,-3.721082424130774,-3.5530276417538214,0.0
wormwood,any of several low composite herbs of the genera Artemisia or Seriphidium,7,-4.865122602982985,-4.6983435490492855,0.4285714285714286
nunnery,the convent of a community of nuns,3,-4.945039576245285,-4.99194911518946,0.0
evaporated,lose or cause to lose liquid by vaporization leaving a more concentrated residue,8,-4.285903368419317,-4.019191457228289,0.125
predicts,make a prediction about; tell in advance,4,-3.942465054181164,-3.725320021372461,0.0
naga,Kamarupan languages spoken in northeastern India and western Burma,7,-4.948503029996834,-4.695994129477166,0.4285714285714286
nauseating,upset and make nauseated,3,-3.4847974041738015,-3.4847974041738015,0.33333333333333337
workhouse,a poorhouse where able-bodied poor are compelled to labor,4,-4.861477025745216,-4.886088583798503,0.25
sussex,a county in southern England on the English Channel; formerly an Anglo-Saxon kingdom that was captured by Wessex in the 9th century,11,-4.780548370387446,-4.564129481960623,0.09090909090909094
brownstone,a reddish brown sandstone; used in buildings,4,-3.6868680420065107,-3.6868680420065107,0.5
nullah,a ravine or gully in southern Asia,4,-5.487058599769246,-5.479623612909903,0.0
pondering,reflect deeply on a subject,3,-4.740194393556017,-4.541557629334344,0.0
shebang,an entire system; used in the phrase `the whole shebang',6,-4.3442624593532475,-3.9500425783153785,0.0
busier,actively or fully engaged or occupied,4,-5.228212652124575,-5.254796049526034,0.0
callback,a request by the manufacturer of a defective product to return the product (as for replacement or repair),8,-4.830787041005788,-4.705176124809416,0.0
methodist,of or pertaining to or characteristic of the branch of Protestantism adhering to the views of Wesley,7,-5.189086301759494,-5.26529272154582,0.2857142857142857
pram,a small vehicle with four wheels in which a baby or child is pushed around,6,-3.920190139619784,-3.984941566220704,0.0
pragmatic,concerned with practical matters,3,-4.271872588523602,-4.379705340518875,0.0
oni,the military intelligence agency that provides for the intelligence and counterintelligence and investigative and security requirements of the United States Navy,12,-4.712562164820188,-4.552260410724957,0.0
flintstone,pebbles of flint used in masonry construction,5,-4.768259905816504,-5.002600551510332,0.19999999999999996
stamping,walk heavily,2,-4.119776275516955,-4.119776275516955,0.0
reiterate,"to say, state, or perform again",3,-3.7504056808444304,-3.773182638988441,0.0
decryption,the activity of making clear or converting from code into plain text,7,-4.250721526867206,-4.531971621670883,0.0
scrambler,a rapid mover; someone who scrambles,4,-4.921209527321983,-5.360445987242141,0.0
pollute,make impure,2,-4.391947168886143,-4.391947168886143,0.0
carpentry,the craft of a carpenter: making things out of wood,5,-4.032733707338457,-4.210576428542791,0.0
lally,support column consisting of a steel cylinder filled with concrete,7,-4.9861661853086945,-4.933913733307699,0.0
pituitary,the master gland of the endocrine system; located at the base of the brain,7,-4.420247985097619,-4.12751152778709,0.1428571428571429
labrador,the mainland part of the province of Newfoundland and Labrador in the eastern part of the large Labrador-Ungava Peninsula in northeastern Canada,11,-4.878682324040043,-4.951390142915497,0.18181818181818177
loosing,grant freedom to; free from confinement,4,-4.560735790461202,-4.417673421484569,0.0
p.e.,the mechanical energy that a body has by virtue of its position; stored energy,7,-4.362323770178886,-4.256446884649701,0.0
